AssetID	AssetType	Type	Id	Depth	Name	DependencyType
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	316	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-machine-learning	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	317	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-special-report	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	318	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	319	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	320	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	321	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	322	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-the-internet-of-things	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	323	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-next-gen-office	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	324	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-remote-graphics	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	350	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-architecture	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	444	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-architecture-new	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	351	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	741	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction-end-user-new	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	740	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction-itdm-new	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	352	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-engineering	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	739	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-engineering-itdm-new	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	353	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-zbook-17	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	354	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-z4-z8	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	355	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-architecture-modelling-4D	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	356	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-construction-technology-3D	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	358	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-inginery-big-data	NA
318	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	LandingPage	697	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-z-hp-reasons-engineeri	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	304	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-home	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	305	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-innovative-structures	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	306	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-beautiful-architecture	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	307	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-the-power-of-cad	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	308	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-of-the-futur	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	309	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-under-the-hood	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	310	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-workstation-isv	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	311	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-performance-advisor	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	312	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-generative-design-autodesk	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	313	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-guru-studio	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	314	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hasraf-haz-dulull	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	315	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-larson-darby-group	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	316	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-machine-learning	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	317	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-special-report	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	318	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	319	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	320	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	321	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	322	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-the-internet-of-things	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	323	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-next-gen-office	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	324	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-remote-graphics	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	350	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-architecture	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	444	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-architecture-new	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	351	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	741	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction-end-user-new	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	740	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction-itdm-new	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	352	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-engineering	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	739	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-engineering-itdm-new	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	353	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-zbook-17	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	354	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-z4-z8	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	355	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-architecture-modelling-4D	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	356	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-construction-technology-3D	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	358	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-inginery-big-data	NA
319	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	LandingPage	697	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-z-hp-reasons-engineeri	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	304	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-home	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	305	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-innovative-structures	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	306	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-beautiful-architecture	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	307	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-the-power-of-cad	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	308	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-of-the-futur	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	309	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-under-the-hood	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	310	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-workstation-isv	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	311	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-performance-advisor	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	312	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-generative-design-autodesk	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	313	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-guru-studio	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	314	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hasraf-haz-dulull	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	315	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-larson-darby-group	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	316	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-machine-learning	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	317	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-special-report	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	318	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-visualize-future	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	319	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-2020	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	320	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	321	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	322	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-the-internet-of-things	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	323	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-next-gen-office	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	324	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-remote-graphics	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	350	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-architecture	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	444	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-architecture-new	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	351	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	741	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction-end-user-new	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	740	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-construction-itdm-new	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	352	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-engineering	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	739	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-z-hp-reasons-engineering-itdm-new	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	353	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-zbook-17	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	354	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-z4-z8	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	355	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-architecture-modelling-4D	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	356	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-construction-technology-3D	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	358	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-inginery-big-data	NA
320	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-contact	LandingPage	697	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-z-hp-reasons-engineeri	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	304	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-home	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	305	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-innovative-structures	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	306	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-beautiful-architecture	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	307	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-the-power-of-cad	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	308	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-workplace-of-the-futur	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	309	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-under-the-hood	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	310	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-workstation-isv	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	311	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hp-performance-advisor	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	312	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1_Awareness_Article_5816-workstations-generative-design-autodesk	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	313	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-guru-studio	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	314	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-hasraf-haz-dulull	NA
321	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-ayers-saint-gross	LandingPage	315	minimal	LP_MKT_FR_PS_FR-Q120-PS6639-3_T1___Awareness_Article_5816-workstations-larson-darby-group	NA
